county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time,CV (%),class_desc,year,region_desc,zip_5,county_name,state_name,group_desc,watershed_code,begin_code,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,asd_code,domaincat_desc,reference_period_desc,week_ending,Value,county_code,state_ansi,statisticcat_desc,country_code,source_desc,end_code,prodn_practice_desc,location_desc,sector_desc,unit_desc,agg_level_desc,congr_district_code
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (140 TO 179 ACRES),YEAR,,"1,283,923",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,4.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (180 TO 219 ACRES),YEAR,,"1,163,978",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,"AREA OPERATED: (2,000 OR MORE ACRES)",YEAR,,"38,402,891",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (220 TO 259 ACRES),YEAR,,"1,254,750",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (260 TO 499 ACRES),YEAR,,"7,578,390",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (50.0 TO 69.9 ACRES),YEAR,,"302,381",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (500 TO 999 ACRES),YEAR,,"15,224,115",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,6.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA OPERATED,,AREA OPERATED: (70.0 TO 99.9 ACRES),YEAR,,"678,224",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,9.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000 TO 2,499 $)",YEAR,,"30,101",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (1,000,000 OR MORE $)",YEAR,,"38,525,223",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.3,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (10,000 TO 24,999 $)",YEAR,,"849,759",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (100,000 TO 249,999 $)",YEAR,,"9,680,788",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (2,500 TO 4,999 $)",YEAR,,"77,313",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.3,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (25,000 TO 49,999 $)",YEAR,,"1,623,933",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,4.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (250,000 TO 499,999 $)",YEAR,,"14,278,626",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,14.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (5,000 TO 9,999 $)",YEAR,,"226,765",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.6,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (50,000 TO 99,999 $)",YEAR,,"3,379,579",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (500,000 TO 999,999 $)",YEAR,,"21,463,183",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,22.2,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,ECONOMIC CLASS,,"ECONOMIC CLASS: (LESS THAN 1,000 $)",YEAR,,"14,210",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,9.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000 TO 2,499 $)",YEAR,,"32,821",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (1,000,000 OR MORE $)",YEAR,,"37,050,927",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.7,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (10,000 TO 24,999 $)",YEAR,,"915,566",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (100,000 TO 249,999 $)",YEAR,,"10,058,843",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (2,500 TO 4,999 $)",YEAR,,"90,173",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.2,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (25,000 TO 49,999 $)",YEAR,,"1,725,284",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (250,000 TO 499,999 $)",YEAR,,"14,764,506",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,11.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (5,000 TO 9,999 $)",YEAR,,"252,801",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.1,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (50,000 TO 99,999 $)",YEAR,,"3,505,077",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (500,000 TO 999,999 $)",YEAR,,"21,711,933",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,8.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,FARM SALES,,"FARM SALES: (LESS THAN 1,000 $)",YEAR,,"41,549",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.2,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1111),YEAR,,"81,174,156",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,6.6,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1112),YEAR,,"379,694",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,3.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1113),YEAR,,"33,713",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,8.1,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1114),YEAR,,"60,445",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.3,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1119),YEAR,,"2,097,609",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,7.3,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11191),YEAR,,"334,985",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11192),YEAR,,"577,619",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.1,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11193 & 11194 & 11199),YEAR,,"1,185,005",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,9.3,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112111),YEAR,,"1,686,419",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (112112),YEAR,,"990,790",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,5.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (11212),YEAR,,"1,172,821",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,1.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1122),YEAR,,"1,646,259",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1123),YEAR,,"547,556",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,15.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1124),YEAR,,"12,110",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,2.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,NAICS CLASSIFICATION,,NAICS CLASSIFICATION: (1125 & 1129),YEAR,,"347,908",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,SOYBEANS - ACRES HARVESTED,2018-02-01 00:00:00.000,1.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,TOTAL,,NOT SPECIFIED,YEAR,,"90,149,480",,,AREA HARVESTED,9000,CENSUS,00,ALL PRODUCTION PRACTICES,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,4.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,,"5,046,924",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,7.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,,"2,435,150",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,31.8,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,,"2,271",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,3.5,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,,"698,157",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,47.6,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,,"4,906",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,3.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,,"1,160,355",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,8.9,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,,"32,352",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,5.2,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,,"1,325,542",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,3.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,,"1,007,589",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,12.0,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,,"443,830",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,7.2,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,,"143,641",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
,,ALL UTILIZATION PRACTICES,ANNUAL,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",2018-02-01 00:00:00.000,4.4,ALL CLASSES,2017,,,,US TOTAL,FIELD CROPS,00000000,00,99,,UNITED STATES,US,AREA HARVESTED,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,,"2,100,872",,,AREA HARVESTED,9000,CENSUS,00,IRRIGATED,US TOTAL,CROPS,ACRES,NATIONAL,
