prodn_practice_desc,end_code,sector_desc,location_desc,unit_desc,congr_district_code,agg_level_desc,week_ending,Value,county_code,state_ansi,country_code,statisticcat_desc,source_desc,asd_code,domaincat_desc,reference_period_desc,state_fips_code,watershed_desc,country_name,state_alpha,domain_desc,county_name,state_name,watershed_code,group_desc,begin_code,class_desc,year,region_desc,zip_5,CV (%),county_ansi,asd_desc,util_practice_desc,freq_desc,commodity_desc,short_desc,load_time
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"16,222",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (10,000 TO 24,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,12.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"264,091",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (100,000 TO 249,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,17.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,282",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (2,500 TO 4,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,29.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"34,762",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (25,000 TO 49,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,22.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"401,097",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (250,000 TO 499,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,18.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,321",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (5,000 TO 9,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,10.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"94,812",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (50,000 TO 99,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,25.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"549,576",,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (500,000 TO 999,999 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,7.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,423,,,9000,AREA HARVESTED,CENSUS,,"FARM SALES: (LESS THAN 1,000 $)",YEAR,99,,UNITED STATES,US,FARM SALES,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,82.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,872,454",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1111),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,5.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"473,435",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1112),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"42,039",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1113),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,4.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"6,526",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1114),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,43.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"732,151",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1119),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,908,,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (11191),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,33.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"119,216",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (11192),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,5.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"612,027",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (11193 & 11194 & 11199),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"140,241",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (112111),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,6.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"22,741",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (112112),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,12.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"60,287",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (11212),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"5,108",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1122),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,6.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"6,462",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1123),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,12.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,690,,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1124),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,22.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"6,031",,,9000,AREA HARVESTED,CENSUS,,NAICS CLASSIFICATION: (1125 & 1129),YEAR,99,,UNITED STATES,US,NAICS CLASSIFICATION,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,47.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,368,165",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, ENTIRE CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,064,900",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,3.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED, ENTIRE CROP - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, NONE OF CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"42,122,375",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,0.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED, NONE OF CROP - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, PART OF CROP, IRRIGATED PORTION",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,303,265",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,2.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,549,686",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,ALL CLASSES,2012,,,(L),,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"6,313,969",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,5.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"3,173,754",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"10,013",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"931,109",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"21,752",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,5.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,493,163",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,7.9,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"74,936",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,7.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,607,779",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,2.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"1,169,746",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,9.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"477,306",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,7.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"227,598",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,990,559",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
ALL PRODUCTION PRACTICES,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"12,177,715",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"211,378",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,4.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"105,309",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,7.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"2,073",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (1.0 TO 14.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,11.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"109,858",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (100 TO 249 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,5.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"4,053",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (15.0 TO 24.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,13.2,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"35,063",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,0.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"14,260",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (25.0 TO 49.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,6.1,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"113,803",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (250 TO 499 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,4.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"47,527",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,6.3,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"23,479",,,9000,AREA HARVESTED,CENSUS,,"AREA HARVESTED: (5,000 OR MORE ACRES)",YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,0.6,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"34,343",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (50.0 TO 99.9 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.8,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"125,319",,,9000,AREA HARVESTED,CENSUS,,AREA HARVESTED: (500 TO 999 ACRES),YEAR,99,,UNITED STATES,US,AREA HARVESTED,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,5.0,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
IRRIGATED,00,CROPS,US TOTAL,ACRES,,NATIONAL,,"615,087",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,1.7,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, ENTIRE CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"490,505",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,1.5,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, ENTIRE CROP - ACRES HARVESTED",2012-12-31 00:00:00.000
"IRRIGATED, NONE OF CROP",00,CROPS,US TOTAL,ACRES,,NATIONAL,,"11,293,666",,,9000,AREA HARVESTED,CENSUS,,NOT SPECIFIED,YEAR,99,,UNITED STATES,US,TOTAL,,US TOTAL,00000000,FIELD CROPS,00,"SPRING, (EXCL DURUM)",2012,,,3.4,,,ALL UTILIZATION PRACTICES,ANNUAL,WHEAT,"WHEAT, SPRING, (EXCL DURUM), IRRIGATED, NONE OF CROP - ACRES HARVESTED",2012-12-31 00:00:00.000
