group_desc,watershed_code,begin_code,state_name,county_name,zip_5,year,region_desc,class_desc,CV (%),short_desc,load_time,commodity_desc,asd_desc,util_practice_desc,freq_desc,county_ansi,unit_desc,congr_district_code,agg_level_desc,location_desc,sector_desc,prodn_practice_desc,end_code,source_desc,state_ansi,county_code,country_code,statisticcat_desc,week_ending,Value,reference_period_desc,domaincat_desc,asd_code,domain_desc,country_name,state_alpha,state_fips_code,watershed_desc
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,204,133",YEAR,"IRRIGATION METHOD, PRIMARY: (PRESSURE)",,"IRRIGATION METHOD, PRIMARY",UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,729,358",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"1,164,020",YEAR,WATER SOURCE: (GROUND),,WATER SOURCE,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"562,021",YEAR,WATER SOURCE: (OFF FARM),,WATER SOURCE,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"306,772",YEAR,WATER SOURCE: (ON FARM SURFACE),,WATER SOURCE,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, GRAIN, NON-IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,NON-IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"6,377,643",YEAR,IRRIGATION STATUS: (ANY ON OPERATION),,IRRIGATION STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2013,,ALL CLASSES,,"CORN, SILAGE, NON-IRRIGATED - ACRES HARVESTED",2012-12-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,NON-IRRIGATED,00,CENSUS,,,9000,AREA HARVESTED,,"304,703",YEAR,IRRIGATION STATUS: (ANY ON OPERATION),,IRRIGATION STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,4.4,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"167,812",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,4.4,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"167,702",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,76.5,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,110,YEAR,ORGANIC STATUS: (NOP USDA EXEMPT),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,13.6,"CORN, SILAGE, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"35,626",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,13.6,"CORN, SILAGE, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"35,620",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2014,,ALL CLASSES,(H),"CORN, SILAGE, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,6,YEAR,ORGANIC STATUS: (NOP USDA EXEMPT),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,4.5,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"166,841",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2015,,ALL CLASSES,9.9,"CORN, SILAGE, ORGANIC - ACRES HARVESTED",2015-01-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"35,149",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2016,,ALL CLASSES,1.5,"CORN, GRAIN, ORGANIC - ACRES HARVESTED",2016-01-31 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"213,934",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2016,,ALL CLASSES,4.7,"CORN, SILAGE, ORGANIC - ACRES HARVESTED",2016-01-31 00:00:00.000,CORN,,SILAGE,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ORGANIC,00,CENSUS,,,9000,AREA HARVESTED,,"47,074",YEAR,ORGANIC STATUS: (NOP USDA CERTIFIED),,ORGANIC STATUS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,1.2,CORN - ACRES HARVESTED,2018-02-01 00:00:00.000,CORN,,ALL UTILIZATION PRACTICES,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"90,847,976",YEAR,NOT SPECIFIED,,TOTAL,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.9,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"30,769,757",YEAR,"AREA HARVESTED: (1,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.4,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"17,996,502",YEAR,"AREA HARVESTED: (1,000 TO 1,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,5.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"250,758",YEAR,AREA HARVESTED: (1.0 TO 14.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.0,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"11,052,437",YEAR,AREA HARVESTED: (100 TO 249 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,3.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"373,394",YEAR,AREA HARVESTED: (15.0 TO 24.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,9.0,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"6,250,904",YEAR,"AREA HARVESTED: (2,000 TO 2,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,3.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,317,597",YEAR,AREA HARVESTED: (25.0 TO 49.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,1.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"16,114,376",YEAR,AREA HARVESTED: (250 TO 499 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,3.2,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"3,797,224",YEAR,"AREA HARVESTED: (3,000 TO 4,999 ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"2,725,127",YEAR,"AREA HARVESTED: (5,000 OR MORE ACRES)",,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,1.9,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"3,380,290",YEAR,AREA HARVESTED: (50.0 TO 99.9 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.3,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"21,479,953",YEAR,AREA HARVESTED: (500 TO 999 ACRES),,AREA HARVESTED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.2,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"21,257,737",YEAR,"AREA OPERATED: (1,000 TO 1,999 ACRES)",,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,44.3,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"13,563",YEAR,AREA OPERATED: (1.0 TO 9.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,8.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"292,359",YEAR,AREA OPERATED: (10.0 TO 49.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"790,048",YEAR,AREA OPERATED: (100 TO 139 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,094,075",YEAR,AREA OPERATED: (140 TO 179 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"987,002",YEAR,AREA OPERATED: (180 TO 219 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.6,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"37,098,341",YEAR,"AREA OPERATED: (2,000 OR MORE ACRES)",,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.4,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,157,476",YEAR,AREA OPERATED: (220 TO 259 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,1.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"7,061,529",YEAR,AREA OPERATED: (260 TO 499 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,5.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"216,973",YEAR,AREA OPERATED: (50.0 TO 69.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"14,237,471",YEAR,AREA OPERATED: (500 TO 999 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,3.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"531,988",YEAR,AREA OPERATED: (70.0 TO 99.9 ACRES),,AREA OPERATED,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,15.3,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"25,845",YEAR,"ECONOMIC CLASS: (1,000 TO 2,499 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.2,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"39,851,119",YEAR,"ECONOMIC CLASS: (1,000,000 OR MORE $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,7.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"488,761",YEAR,"ECONOMIC CLASS: (10,000 TO 24,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.5,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"7,913,615",YEAR,"ECONOMIC CLASS: (100,000 TO 249,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,11.6,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"49,539",YEAR,"ECONOMIC CLASS: (2,500 TO 4,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.4,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,038,913",YEAR,"ECONOMIC CLASS: (25,000 TO 49,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.0,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"12,717,333",YEAR,"ECONOMIC CLASS: (250,000 TO 499,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,9.5,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"130,507",YEAR,"ECONOMIC CLASS: (5,000 TO 9,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.6,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"2,516,797",YEAR,"ECONOMIC CLASS: (50,000 TO 99,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"19,989,649",YEAR,"ECONOMIC CLASS: (500,000 TO 999,999 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,35.4,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"16,484",YEAR,"ECONOMIC CLASS: (LESS THAN 1,000 $)",,ECONOMIC CLASS,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,10.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"26,756",YEAR,"FARM SALES: (1,000 TO 2,499 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.3,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"38,586,905",YEAR,"FARM SALES: (1,000,000 OR MORE $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.7,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"527,942",YEAR,"FARM SALES: (10,000 TO 24,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.6,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"8,249,901",YEAR,"FARM SALES: (100,000 TO 249,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,9.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"54,744",YEAR,"FARM SALES: (2,500 TO 4,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,4.2,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"1,105,577",YEAR,"FARM SALES: (25,000 TO 49,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,1.9,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"13,160,726",YEAR,"FARM SALES: (250,000 TO 499,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,11.1,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"140,305",YEAR,"FARM SALES: (5,000 TO 9,999 $)",,FARM SALES,UNITED STATES,US,99,
FIELD CROPS,00000000,00,US TOTAL,,,2017,,ALL CLASSES,2.8,"CORN, GRAIN - ACRES HARVESTED",2018-02-01 00:00:00.000,CORN,,GRAIN,ANNUAL,,ACRES,,NATIONAL,US TOTAL,CROPS,ALL PRODUCTION PRACTICES,00,CENSUS,,,9000,AREA HARVESTED,,"2,615,895",YEAR,"FARM SALES: (50,000 TO 99,999 $)",,FARM SALES,UNITED STATES,US,99,
